symbol,name,currency,exchange,mic_code,country,type,added_date,deleted_date
SUPREMEIND,The Supreme Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUPREMEINF,Supreme Infrastructure India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUPRIYA,Supriya Lifescience Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUPTANERY,Super Tannery Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURAJ,Suraj Products Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURAJLTD,Suraj Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURANASOL,Surana Solar Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURANAT&P,Surana Telecom and Power Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURATEX,Surat Textile Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURBHIN,SURBHI INDUSTRIES LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,2023-11-25
SURFI,Suryo Foods & Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURJIND,Suraj Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURYAAMBA,Suryaamba Spinning Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURYALA,Suryalata Spinning Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURYALAXMI,Suryalakshmi Cotton Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURYAROSNI,Surya Roshni Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURYODAY,Suryoday Small Finance Bank Li,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SURYVANSP,Suryavanshi Spinning Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUTLEJTEX,Sutlej Textiles and Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUUMAYA,SUUMAYA CORPORATION LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUVEN,Suven Life Sciences Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUVENPHAR,SUVEN PHARMACEUTICALS LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUVIDHAA,Suvidhaa Infoserve Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUYOG,Suyog Telematics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SUZLON,Suzlon Energy Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVAMSOF,Svam Software Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVARTCORP,Swasti Vinayaka Art and Heritage Corporation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVCIND,SVC Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVGLOBAL,S V Global Mill Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVJ,S. V. J. Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVPGLOB,SVP Global Ventures Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVPHOUSING,SVP Housing Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVRL,Shri Venkatesh Refineries Limi,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SVS,SVS VENTURES LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SW1,SW INVESTMENTS LTD,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWADEIN,Swadeshi Industries & Leasing Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWADPOL,Swadeshi Polytex Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWAGTAM,Swagatam Trading & Services Li,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWANENERGY,Swan Energy Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWARAJENG,Swaraj Engines Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWARNSAR,Swarnsarita Gems Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWASTIKA,Swastika Investmart Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWASTIVI,Swasti Vinayaka Synthetics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWATIPRO,Swati Projects Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2023-11-25
SWELECTES,Swelect Energy Systems Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWISSMLTRY,SWISS MILITARY CONSUMER GOODS,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWOEF,SWOJAS ENERGY FOODS LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWORDEDGE,Sword-Edge Commercials Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWRNASE,SWARNA SECURITIES LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SWSOLAR,Sterling and Wilson Solar Limi,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYBLY,Sybly Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYLPH,Sylph Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYMBIOX,Symbiox Investment & Trading Co Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYMPHONY,Symphony Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYNCOMF,Syncom Formulations ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYNGENE,Syngene International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYNTHFO,Synthiko Foils Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYRMA,Syrma SGS Technology Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYSCHEM,Syschem ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYSTMTXC,Systematix Corporate Services Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
SYTIXSE,SYSTEMATIX SECURITIES LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAALENT,TAAL Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAAZAINT,Taaza International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAHMARENT,TAHMAR ENTERPRISES LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAIIND,Tai Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAINWALCHM,Tainwala Chemicals and Plastics ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAJGVK,TAJGVK Hotels & Resorts Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAKE,TAKE Solutions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TALBROAUTO,Talbros Automotive Components Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TALBROSENG,Talbros Engineering Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAMBOLI,Tamboli Capital Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TANAA,Taneja Aerospace and Aviation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TANFACIND,TANFAC Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TANLA,Tanla Solutions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TANTIACONS,Tantia Constructions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2023-11-25
TANVI,Tanvi Foods ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TARAI,Tarai Foods Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TARAPUR,TARAPUR TRANSFORMERS LTD,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TARC,Anant Raj Global Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TARINI,Tarini International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TARMAT,Tarmat Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TARSONS,Tarsons Products Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TASTYBIT,Tasty Bite Eatables Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATACHEM,Tata Chemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATACOFFEE,Tata Coffee Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATACOMM,Tata Communications Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATAELXSI,Tata Elxsi Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATAINVEST,Tata Investment Corporation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATAMETALI,Tata Metaliks Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATAMOTORS,Tata Motors Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATAMTRDVR,Tata Motors Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATAPOWER,The Tata Power Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATASTEEL,Tata Steel Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATASTLLP,TATA STEEL LONG PRODUCTS LIMIT,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATAYODOGA,Tayo Rolls Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TATVA,Tatva Chintan Pharma Chem Limi,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TAVERNIER,Tavernier Resources Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TBZ,Tribhovandas Bhimji Zaveri Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCC,TCC CONCEPT LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCFCFINQ,TCFC Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCI,Transport Corporation of India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCIEXP,TCI Express Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCIFINANCE,TCI Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCMLMTD,TCM Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCNSBRANDS,TCNS Clothing Co. Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCPLPACK,TCPL Packaging Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TCS,Tata Consultancy Services Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TDPOWERSYS,TD Power Systems Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TDSL,Tasty Dairy Specialities Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEAMLEASE,TeamLease Services Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TECH,Aditya Birla Sun Life Amc Ltd. - Absl Mutual Fund - Absl Nifty IT ETF,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TECHIN,Techindia Nirman Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TECHM,Tech Mahindra Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TECHNOE,Techno Electric & Engineering,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TECHNOPACK,Technopack Polymers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TECHNVISN,TechNVision Ventures Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEEAI,Teesta Agro Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEGA,Tega Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEJASNET,Tejas Networks Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEJASSVI,TEJASSVI AAHARAM LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEJNAKSH,Tejnaksh Healthcare Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TELECANOR,Telecanor Global Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TELESYS,TELESYS SOFTWARE LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TERAI,Terai Tea Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TERASOFT,Tera Software Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEXELIN,Texel Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEXINFRA,Texmaco Infrastructure & Holdings Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEXMOPIPES,Texmo Pipes and Products Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TEXRAIL,Texmaco Rail & Engineering Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TFCILTD,Tourism Finance Corporation of India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TFL,Transwarranty Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TGBHOTELS,TGB Banquets and Hotels Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TGVSL,TGV SRAAC Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THACKER,Thacker and Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THAKDEV,Thakkers Developers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THANGAMAYL,Thangamayil Jewellery Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THEBYKE,The Byke Hospitality Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THEINVEST,THE INVESTMENT TRUST OF INDIA,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THEMISMED,Themis Medicare Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THERMAX,Thermax Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THINKINK,THINKINK PICTUREZ LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THIRDFIN,Thirdwave Financial Intermediaries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THOMASCOOK,Thomas Cook ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THOMASCOTT,Thomas Scott ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THYROCARE,Thyrocare Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
THYSS,THYSSENKRUPP,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,
TI,Tilaknagar Industries Ltd.,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIAANC,TIAAN CONSUMER LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIDEWATER,Tide Water Oil Co. ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIERRA,TIERRA AGROTECH LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIGERLOGS,Tiger Logistics ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIGLOB,T & I Global Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIHIL,TRANS INDIA HOUSE IMPEX LIMITE,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIIL,Technocraft Industries ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIINDIA,Tube Investments of India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIJARIA,Tijaria Polypipes Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIL,TIL Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TILAK,Tilak Ventures Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIMESGREEN,Times Green Energy ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIMESGTY,Times Guaranty Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIMETECHNO,Time Technoplast Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIMEX,Timex Group India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIMKEN,Timken India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TINNARUBR,Tinna Rubber and Infrastructure Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TINNATFL,Tinna Trade Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TINPLATE,The Tinplate Company Of India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIPSFILMS,Tips Films Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIPSINDLTD,Tips Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIRSARJ,Tirupati Sarjan Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIRTPLS,TIRTH PLASTIC LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIRUFOAM,TIRUPATI FOAM LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIRUMALCHM,Thirumalai Chemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TIRUSTA,Tirupati Starch and Chemicals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TITAANIUM,Titaanium Ten Enterprise Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TITAN,Titan Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TITANBIO,Titan Biotech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TITANIN,TITAN INTECH LTD,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TITANSEC,Titan Securities Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TLL,Trident Lifeline Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TMB,Tamilnad Mercantile Bank Limit,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TNPETRO,Tamilnadu Petroproducts Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TNPL,Tamil Nadu Newsprint and Papers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TNSTLTU,Tamilnadu Steel Tubes Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TNTELE,Tamilnadu Telecommunications Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TOKYOPLAST,Tokyo Plast International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TORNTPHARM,Torrent Pharmaceuticals Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TORNTPOWER,Torrent Power Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TOYAMIND,Toyam Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TOYAMSL,TOYAM SPORTS LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TPLPLAST,TPL Plastech Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TPROJECT,Thirani Projects Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRABI,Transgene Biotek Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRACXN,Tracxn Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRADEWELL,TRADEWELL HOLDINGS LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,2023-11-25
TRANSCHEM,Transchem Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRANSCOR,Transcorp International Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRANSFD,Transglobe Foods Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRANSFIN,Trans Financial Resources Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRANSFRE,Trans Freight Containers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRANSPACT,Transpact Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRANSPEK,Transpek Industry Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRANSVOY,TRANSVOY LOGISTICS INDIA LIMIT,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRANWAY,Tranway Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TREEHOUSE,Tree House Education & Accessories Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TREJHARA,Trejhara Solutions Ltd,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TREL,Transindia Real Estate Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRELCHE.B,TECIL CHEMICALS & HYDRO POWER,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRENT,Trent Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRESCON,TRESCON LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRF,TRF Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRICOMFRU,Tricom Fruit Products Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRIDENT,Trident Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRIGYN,Trigyn Technologies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRIL,Transformers & Rectifiers ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRIMURTHI,Trimurthi Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRINITYLEA,Trinity League India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRIOMERC,Trio Mercantile & Trading Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRISHAKT,Trishakti Electronics & Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRITON,Triton Corp Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRITONV,Triton Valves Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRITURBINE,Triveni Turbine Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRIVENI,Triveni Engineering & Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRIVENIENT,Triveni Enterprises Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRIVENIGQ,Triveni Glass Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRL,Taylormade Renewables Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TRU,TruCap Finance Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TSPIRITUAL,T. Spiritual World Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TTFL,Trident Texofab Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TTIENT,TTI Enterprise Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TTIL,Tirupati Tyres Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TTKHEALTH,TTK Healthcare Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TTKPRESTIG,TTK Prestige Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TTL,T.T. Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TTML,Tata Teleservices ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TULSYAN,Tulsyan NEC Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TUNITEX,Tuni Textile Mills Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TURN,Turnstar Holdings Ltd,BWP,BSE,XBOT,Botswana,Common Stock,2023-09-25,
TUTIALKA,Tuticorin Alkali Chemicals and Fertilizers Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TV18BRDCST,TV18 Broadcast Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TVSELECT,TVS Electronics Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TVSHLTD,TVS Holdings Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TVSMOTOR,TVS Motor Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TVSSCS,TVS Supply Chain Solutions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TVSSRICHAK,TVS Srichakra Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TVTODAY,T.V. Today Network Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TVVISION,TV Vision Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TWINSTAR,Twinstar Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TYCHE,Tyche Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
TYROON,Tyroon Tea Company Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UBL,United Breweries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UBM,Ubm Holding Zrt,HUF,BSE,XBUD,Hungary,Common Stock,2023-09-25,
UCAL,UCAL LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UCALFUEL,Ucal Fuel Systems Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,2023-11-25
UCIL,UNIFINZ CAPITAL INDIA LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UCOBANK,UCO Bank,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UDAICEMENT,Udaipur Cement Works Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UDAYJEW,Uday Jewellery Industries Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UFLEX,Uflex Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UFO,UFO Moviez India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UGARSUGAR,The Ugar Sugar Works Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UGROCAP,UGRO CAPITAL LIMITED,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UJAAS,Ujaas Energy Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UJJIVAN,Ujjivan Financial Services Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UJJIVANSFB,Ujjivan Small Finance Bank Lim,INR,BSE,XBOM,India,Common Stock,2023-09-25,
ULTRACAB,Ultracab ,INR,BSE,XBOM,India,Common Stock,2023-09-25,
ULTRACEMCO,UltraTech Cement Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
ULTRAMAR,Ultramarine & Pigments Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UMAEXPORTS,Uma Exports Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UMANGDAIR,Umang Dairies Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UMESLTD,Usha Martin Education & Solutions Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UMIYA,Umiya Tubes Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNIABEXAL,Uni Abex Alloy Products Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNIAUTO,Universal Autofoundry Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNICHEMLAB,Unichem Laboratories Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNICK,Unick Fix-A- Form and Printers,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNIDT,United Drilling Tools Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,INR,BSE,XBOM,India,Common Stock,2023-09-25,2023-11-25
UNIMOVR,Unimode Overseas Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNIOFFICE,Universal Office Automation Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNIONBANK,Union Bank of India,INR,BSE,XBOM,India,Common Stock,2023-09-25,
UNIPARTS,Uniparts India Limited,INR,BSE,XBOM,India,Common Stock,2023-09-25,
